movie_idx,title,user_idx
646,Casino (1995),706
1532,The Deadly Cure (1996),706
950,Eve's Bayou (1997),707
1010,Female Perversions (1996),707
1407,In the Realm of the Senses (Ai no corrida) (1976),707
1500,Broken English (1996),707
1292,Palmetto (1998),707
1286,1-900 (1994),707
1247,Drunks (1995),707
1619,"Saint of Fort Washington, The (1993)",707
1605,King of New York (1990),707
1579,Entertaining Angels: The Dorothy Day Story (1996),707
502,Dead Man Walking (1995),708
547,Searching for Bobby Fischer (1993),708
49,Fargo (1996),708
856,Cinema Paradiso (1988),708
111,In the Name of the Father (1993),708
333,Shine (1996),708
1155,Burnt By the Sun (1994),708
702,Diva (1981),708
411,Orlando (1993),708
843,Once Were Warriors (1994),708
1187,"Substance of Fire, The (1996)",709
1010,Female Perversions (1996),709
1646,They Made Me a Criminal (1939),709
1559,A Chef in Love (1996),709
1310,Late Bloomers (1996),709
1362,"Story of Xinghua, The (1993)",709
1199,Mina Tannenbaum (1994),709
1480,Dream With the Fishes (1997),709
1677,Mamma Roma (1962),709
1676,Scream of Stone (Schrei aus Stein) (1991),709
371,Swingers (1996),710
250,Glengarry Glen Ross (1992),710
623,Sling Blade (1996),710
138,Red Rock West (1992),710
979,"Bronx Tale, A (1993)",710
735,Short Cuts (1993),710
355,Trainspotting (1996),710
646,Casino (1995),710
968,Miami Rhapsody (1995),710
349,Devil in a Blue Dress (1995),710
297,"Usual Suspects, The (1995)",711
408,Braveheart (1995),711
571,Apocalypse Now (1979),711
113,"Shining, The (1980)",711
506,Unforgiven (1992),711
725,Patton (1970),711
329,Raising Arizona (1987),711
866,My Favorite Year (1982),711
1384,U.S. Marshalls (1998),711
569,Some Folks Call It a Sling Blade (1993),711
188,Richard III (1995),712
1233,"White Balloon, The (1995)",712
942,Eat Drink Man Woman (1994),712
277,"Wrong Trousers, The (1993)",712
180,"Close Shave, A (1995)",712
158,Jackie Chan's First Strike (1996),712
299,Like Water For Chocolate (Como agua para chocolate) (1992),712
733,Farewell My Concubine (1993),712
584,Charade (1963),712
1579,Entertaining Angels: The Dorothy Day Story (1996),712
198,Mystery Science Theater 3000: The Movie (1996),713
23,Twister (1996),713
103,Willy Wonka and the Chocolate Factory (1971),713
307,"Blues Brothers, The (1980)",713
181,Mars Attacks! (1996),713
382,Austin Powers: International Man of Mystery (1997),713
305,"Fifth Element, The (1997)",713
458,Star Trek: The Motion Picture (1979),713
628,Star Trek V: The Final Frontier (1989),713
935,Hercules (1997),713
444,Supercop (1992),714
1648,Shadows (Cienie) (1988),714
1655,To Cross the Rubicon (1991),714
1342,Daens (1992),714
1645,Careful (1992),714
1657,Pharaoh's Army (1995),714
1488,Baton Rouge (1988),714
1610,"Woman in Question, The (1950)",714
1611,"Symphonie pastorale, La (1946)",714
1404,Lashou shentan (1992),714
786,Man of the Year (1995),715
824,Washington Square (1997),715
270,It's My Party (1995),715
1317,Strawberry and Chocolate (Fresa y chocolate) (1993),715
1385,Kim (1950),715
1647,Marlene Dietrich: Shadow and Light (1996) ,715
1045,"Van, The (1996)",715
1350,"Forbidden Christ, The (Cristo proibito, Il) (1950)",715
1289,Jefferson in Paris (1995),715
1571,Some Mother's Son (1996),715
77,Jerry Maguire (1996),716
60,Scream (1996),716
783,"Client, The (1994)",716
333,Shine (1996),716
1034,White Squall (1996),716
575,Oliver & Company (1988),716
1498,Calendar Girl (1993),716
1526,Gordy (1995),716
1340,I Don't Want to Talk About It (De eso no se habla) (1993),716
1605,King of New York (1990),716
400,Michael Collins (1996),717
584,Charade (1963),717
411,Orlando (1993),717
266,Bottle Rocket (1996),717
1558,American Buffalo (1996),717
1053,"Ballad of Narayama, The (Narayama Bushiko) (1958)",717
1445,Land Before Time III: The Time of the Great Giving (1995) (V),717
1555,"Hunted, The (1995)",717
1656,He Walked by Night (1948),717
1586,Chairman of the Board (1998),717
220,Gone with the Wind (1939),718
303,"Return of the Pink Panther, The (1974)",718
905,Around the World in 80 Days (1956),718
590,Benny & Joon (1993),718
396,With Honors (1994),718
1253,Little Lord Fauntleroy (1936),718
951,Penny Serenade (1941),718
74,That Darn Cat! (1965),718
1395,Duoluo tianshi (1995),718
1465,Hugo Pool (1997),718
547,Searching for Bobby Fischer (1993),719
554,"Wedding Singer, The (1998)",719
283,Miracle on 34th Street (1994),719
424,"Parent Trap, The (1961)",719
629,Glory (1989),719
670,Don Juan DeMarco (1995),719
1241,Meet John Doe (1941),719
961,Now and Then (1995),719
393,"Evening Star, The (1996)",719
1467,Waiting to Exhale (1995),719
638,Manon of the Spring (Manon des sources) (1986),720
482,Henry V (1989),720
16,"Age of Innocence, The (1993)",720
794,Better Off Dead... (1985),720
1354,"Queen Margot (Reine Margot, La) (1994)",720
586,Bullets Over Broadway (1994),720
1235,Hear My Song (1991),720
802,Mediterraneo (1991),720
1115,"Old Man and the Sea, The (1958)",720
1096,"Stranger, The (1994)",720
1059,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),721
662,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",721
665,Cold Comfort Farm (1995),721
1316,Kansas City (1996),721
1022,Ridicule (1996),721
648,"Pillow Book, The (1995)",721
969,Ulee's Gold (1997),721
1354,"Queen Margot (Reine Margot, La) (1994)",721
395,Kundun (1997),721
1559,A Chef in Love (1996),721
447,I.Q. (1994),722
557,Sneakers (1992),722
442,Father of the Bride (1950),722
1048,Made in America (1993),722
192,Renaissance Man (1994),722
1509,Grateful Dead (1995),722
1276,Princess Caraboo (1994),722
1214,Love Affair (1994),722
951,Penny Serenade (1941),722
1227,"Little Princess, The (1939)",722
1200,"Tango Lesson, The (1997)",723
255,Afterglow (1997),723
1252,"Fille seule, La (A Single Girl) (1995)",723
1371,"Joy Luck Club, The (1993)",723
1271,Kaspar Hauser (1993),723
1477,Dream Man (1995),723
1510,"Underneath, The (1995)",723
1321,"Collectionneuse, La (1967)",723
1502,American Dream (1990),723
1448,"Magic Hour, The (1998)",723
716,Mrs. Winterbourne (1996),724
536,Maximum Risk (1996),724
582,"Kiss Me, Guido (1997)",724
1309,Dear God (1996),724
1163,"Maybe, Maybe Not (Bewegte Mann, Der) (1994)",724
1403,"Run of the Country, The (1995)",724
1216,'Til There Was You (1997),724
1579,Entertaining Angels: The Dorothy Day Story (1996),724
1677,Mamma Roma (1962),724
1676,Scream of Stone (Schrei aus Stein) (1991),724
1514,Blood For Dracula (Andy Warhol's Dracula) (1974),725
422,Mr. Magoo (1997),725
1035,Solo (1996),725
1567,Open Season (1996),725
1505,Angel on My Shoulder (1946),725
1300,Love Is All There Is (1996),725
1326,"Damsel in Distress, A (1937)",725
1508,Here Comes Cookie (1935),725
1569,Tough and Deadly (1995),725
398,"Line King: Al Hirschfeld, The (1996)",725
390,Quiz Show (1994),726
221,"Fish Called Wanda, A (1988)",726
254,Amadeus (1984),726
230,"Great Escape, The (1963)",726
105,"Quiet Man, The (1952)",726
580,Sirens (1994),726
1195,Bad Taste (1987),726
901,Barbarella (1968),726
1639,Spirits of the Dead (Tre passi nel delirio) (1968),726
1677,Mamma Roma (1962),726
521,Operation Dumbo Drop (1995),727
46,"Last of the Mohicans, The (1992)",727
350,"Lost World: Jurassic Park, The (1997)",727
177,My Best Friend's Wedding (1997),727
537,"Adventures of Robin Hood, The (1938)",727
62,Ben-Hur (1959),727
874,Wyatt Earp (1994),727
1168,For Whom the Bell Tolls (1943),727
919,Swiss Family Robinson (1960),727
629,Glory (1989),727
399,"Professional, The (1994)",728
56,"Sound of Music, The (1965)",728
351,Reservoir Dogs (1992),728
125,Vertigo (1958),728
78,North by Northwest (1959),728
241,"Maltese Falcon, The (1941)",728
888,"Deer Hunter, The (1978)",728
496,Chinatown (1974),728
1245,Fearless (1993),728
1334,Before the Rain (Pred dozhdot) (1994),728
59,Angels and Insects (1995),729
224,Unhook the Stars (1996),729
1022,Ridicule (1996),729
713,"House of Yes, The (1997)",729
1208,Vermin (1998),729
1534,Wild Reeds (1994),729
1153,Catwalk (1995),729
1564,"Day the Sun Turned Cold, The (Tianguo niezi) (1994)",729
1238,Caro Diario (Dear Diary) (1994),729
1507,"Wedding Gift, The (1994)",729
713,"House of Yes, The (1997)",730
948,Fly Away Home (1996),730
524,"Misérables, Les (1995)",730
1028,"Christmas Carol, A (1938)",730
747,Carrington (1995),730
1066,Go Fish (1994),730
937,"Big Green, The (1995)",730
1226,Carried Away (1996),730
1142,"Boys of St. Vincent, The (1993)",730
1579,Entertaining Angels: The Dorothy Day Story (1996),730
289,"English Patient, The (1996)",731
493,Amityville II: The Possession (1982),731
844,Vanya on 42nd Street (1994),731
1083,Farinelli: il castrato (1994),731
606,Widows' Peak (1994),731
1111,C'est arrivé près de chez vous (1992),731
1460,To Be or Not to Be (1942),731
897,Bread and Chocolate (Pane e cioccolata) (1973),731
1575,Lamerica (1994),731
1579,Entertaining Angels: The Dorothy Day Story (1996),731
59,Angels and Insects (1995),732
643,"Crucible, The (1996)",732
1354,"Queen Margot (Reine Margot, La) (1994)",732
980,Thirty-Two Short Films About Glenn Gould (1993),732
597,Looking for Richard (1996),732
1123,I Shot Andy Warhol (1996),732
956,Surviving Picasso (1996),732
843,Once Were Warriors (1994),732
127,Blue Sky (1994),732
1301,Withnail and I (1987),732
379,Priest (1994),733
71,Jean de Florette (1986),733
491,"Full Monty, The (1997)",733
1416,"Promesse, La (1996)",733
859,Picnic (1955),733
910,To Live (Huozhe) (1994),733
1334,Before the Rain (Pred dozhdot) (1994),733
1647,Marlene Dietrich: Shadow and Light (1996) ,733
1096,"Stranger, The (1994)",733
1481,Aparajito (1956),733
0,Kolya (1996),734
671,FairyTale: A True Story (1997),734
1519,Night Flier (1997),734
1617,Nothing Personal (1995),734
1661,"Brother's Kiss, A (1997)",734
1634,Ripe (1996),734
1669,"Next Step, The (1995)",734
1654,Wedding Bell Blues (1996),734
1612,MURDER and murder (1996),734
1663,Tainted (1998),734
942,Eat Drink Man Woman (1994),735
262,"Unbearable Lightness of Being, The (1988)",735
377,Muriel's Wedding (1994),735
611,Sunset Blvd. (1950),735
723,"Thin Man, The (1934)",735
592,Local Hero (1983),735
697,Ran (1985),735
496,Chinatown (1974),735
1354,"Queen Margot (Reine Margot, La) (1994)",735
843,Once Were Warriors (1994),735
623,Sling Blade (1996),736
111,In the Name of the Father (1993),736
290,Heavenly Creatures (1994),736
712,In the Bleak Midwinter (1995),736
876,Freeway (1996),736
1595,Time Tracers (1995),736
800,"Rich Man's Wife, The (1996)",736
808,Shallow Grave (1994),736
1526,Gordy (1995),736
1555,"Hunted, The (1995)",736
1646,They Made Me a Criminal (1939),737
1412,Raw Deal (1948),737
1648,Shadows (Cienie) (1988),737
1335,Tigrero: A Film That Was Never Made (1994),737
1396,"Eye of Vichy, The (Oeil de Vichy, L') (1993)",737
1655,To Cross the Rubicon (1991),737
1633,"Death in the Garden (Mort en ce jardin, La) (1956)",737
1488,Baton Rouge (1988),737
1298,T-Men (1947),737
1404,Lashou shentan (1992),737
224,Unhook the Stars (1996),738
283,Miracle on 34th Street (1994),738
509,"Secret of Roan Inish, The (1994)",738
687,Cat on a Hot Tin Roof (1958),738
763,Meet Me in St. Louis (1944),738
780,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",738
1051,"Women, The (1939)",738
1559,A Chef in Love (1996),738
766,"Band Wagon, The (1953)",738
605,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),738
56,"Sound of Music, The (1965)",739
32,"Right Stuff, The (1983)",739
513,Carrie (1976),739
394,"Omen, The (1976)",739
241,"Maltese Falcon, The (1941)",739
867,To Catch a Thief (1955),739
657,Gandhi (1982),739
949,Gigi (1958),739
660,"Manchurian Candidate, The (1962)",739
318,Little Women (1994),739
554,"Wedding Singer, The (1998)",740
1203,Three Wishes (1995),740
911,"Glimmer Man, The (1996)",740
1303,"Pagemaster, The (1994)",740
1101,Cutthroat Island (1995),740
1637,Men of Means (1998),740
1499,Being Human (1993),740
1544,Warriors of Virtue (1997),740
1586,Chairman of the Board (1998),740
1659,"Further Gesture, A (1996)",740
171,Wonderland (1997),741
810,Incognito (1997),741
764,City Slickers II: The Legend of Curly's Gold (1994),741
838,Telling Lies in America (1997),741
1519,Night Flier (1997),741
1564,"Day the Sun Turned Cold, The (Tianguo niezi) (1994)",741
1248,Roseanna's Grave (For Roseanna) (1997),741
1170,Tetsuo II: Body Hammer (1992),741
1356,Moonlight and Valentino (1995),741
1578,Guantanamera (1994),741
920,"Apartment, The (1960)",742
896,Notorious (1946),742
428,Bringing Up Baby (1938),742
982,"Treasure of the Sierra Madre, The (1948)",742
230,"Great Escape, The (1963)",742
965,Rebecca (1940),742
1079,Spellbound (1945),742
603,"Blue Angel, The (Blaue Engel, Der) (1930)",742
1287,"Innocents, The (1961)",742
304,Foreign Correspondent (1940),742
233,Four Rooms (1995),743
613,Rumble in the Bronx (1995),743
30,Chasing Amy (1997),743
73,Grosse Pointe Blank (1997),743
60,Scream (1996),743
153,Face/Off (1997),743
1302,"Last Time I Committed Suicide, The (1997)",743
644,Private Parts (1997),743
1429,Ed (1996),743
1141,Even Cowgirls Get the Blues (1993),743
864,Crimson Tide (1995),744
814,Event Horizon (1997),744
85,Bean (1997),744
997,"Assignment, The (1997)",744
433,Beauty and the Beast (1991),744
629,Glory (1989),744
366,Dave (1993),744
584,Charade (1963),744
1576,"Quiet Room, The (1996)",744
637,Palookaville (1996),744
473,"Madness of King George, The (1994)",745
203,What's Eating Gilbert Grape (1993),745
9,"Remains of the Day, The (1993)",745
262,"Unbearable Lightness of Being, The (1988)",745
460,My Left Foot (1989),745
465,Fried Green Tomatoes (1991),745
449,Enchanted April (1991),745
587,"Sex, Lies, and Videotape (1989)",745
472,Nell (1994),745
1016,Philadelphia (1993),745
0,Kolya (1996),746
116,Mimic (1997),746
807,"Wings of the Dove, The (1997)",746
751,Boogie Nights (1997),746
214,"Apostle, The (1997)",746
842,Deconstructing Harry (1997),746
4,Jackie Brown (1997),746
609,Sphere (1998),746
950,Eve's Bayou (1997),746
395,Kundun (1997),746
936,Mr. Smith Goes to Washington (1939),747
174,Casablanca (1942),747
723,"Thin Man, The (1934)",747
319,It Happened One Night (1934),747
384,Laura (1944),747
795,"39 Steps, The (1935)",747
673,Paths of Glory (1957),747
914,Gaslight (1944),747
1460,To Be or Not to Be (1942),747
304,Foreign Correspondent (1940),747
309,"Lion King, The (1994)",748
726,"Aristocats, The (1970)",748
307,"Blues Brothers, The (1980)",748
16,"Age of Innocence, The (1993)",748
345,Pinocchio (1940),748
592,Local Hero (1983),748
581,"Great Dictator, The (1940)",748
418,Hamlet (1996),748
993,Anne Frank Remembered (1995),748
661,When We Were Kings (1996),748
942,Eat Drink Man Woman (1994),749
739,"Young Poisoner's Handbook, The (1995)",749
672,Waiting for Guffman (1996),749
1074,"Hate (Haine, La) (1995)",749
533,Shall We Dance? (1937),749
1322,Stonewall (1995),749
1428,"World of Apu, The (Apur Sansar) (1959)",749
1507,"Wedding Gift, The (1994)",749
1271,Kaspar Hauser (1993),749
1481,Aparajito (1956),749
297,"Usual Suspects, The (1995)",750
469,Dolores Claiborne (1994),750
361,Psycho (1960),750
730,Raging Bull (1980),750
113,"Shining, The (1980)",750
138,Red Rock West (1992),750
979,"Bronx Tale, A (1993)",750
401,"Grifters, The (1990)",750
1180,Nobody's Fool (1994),750
1579,Entertaining Angels: The Dorothy Day Story (1996),750
955,Playing God (1997),751
979,"Bronx Tale, A (1993)",751
558,"Believers, The (1987)",751
881,Scream 2 (1997),751
1122,Geronimo: An American Legend (1993),751
1242,"Very Natural Thing, A (1974)",751
1291,"Walk in the Sun, A (1945)",751
901,Barbarella (1968),751
1457,House Party 3 (1994),751
1501,Witness (1985),751
571,Apocalypse Now (1979),752
317,Full Metal Jacket (1987),752
482,Henry V (1989),752
195,Pink Floyd - The Wall (1982),752
240,One Flew Over the Cuckoo's Nest (1975),752
723,"Thin Man, The (1934)",752
81,Miller's Crossing (1990),752
384,Laura (1944),752
914,Gaslight (1944),752
677,Six Degrees of Separation (1993),752
206,Mad City (1997),753
484,Excess Baggage (1997),753
666,"Postman, The (1997)",753
1468,Pushing Hands (1992),753
1646,They Made Me a Criminal (1939),753
1117,"Truman Show, The (1998)",753
1560,Nénette et Boni (1996),753
1548,Chairman of the Board (1998),753
1622,Deceiver (1997),753
1676,Scream of Stone (Schrei aus Stein) (1991),753
1486,Amityville 3-D (1983),754
806,Braindead (1992),754
813,Stuart Saves His Family (1995),754
640,"Die xue shuang xiong (Killer, The) (1989)",754
1516,Three Lives and Only One Death (1996),754
1643,Condition Red (1995),754
1582,Shopping (1994),754
1503,Nemesis 2: Nebula (1995),754
1605,King of New York (1990),754
1677,Mamma Roma (1962),754
541,"Third Man, The (1949)",755
697,Ran (1985),755
922,Primary Colors (1998),755
1084,Brassed Off (1996),755
1478,"Ciao, Professore! (1993)",755
1238,Caro Diario (Dear Diary) (1994),755
1301,Withnail and I (1987),755
1553,Coldblooded (1995),755
1546,Bhaji on the Beach (1993),755
1566,Little City (1998),755
690,Cyrano de Bergerac (1990),756
485,Roman Holiday (1953),756
948,Fly Away Home (1996),756
601,"American in Paris, An (1951)",756
1253,Little Lord Fauntleroy (1936),756
813,Stuart Saves His Family (1995),756
281,Twelfth Night (1996),756
1498,Calendar Girl (1993),756
1526,Gordy (1995),756
1399,Golden Earrings (1947),756
110,My Fair Lady (1964),757
319,It Happened One Night (1934),757
795,"39 Steps, The (1935)",757
603,"Blue Angel, The (Blaue Engel, Der) (1930)",757
436,High Noon (1952),757
472,Nell (1994),757
625,"Gay Divorcee, The (1934)",757
584,Charade (1963),757
1024,"Affair to Remember, An (1957)",757
689,"Pallbearer, The (1996)",757
942,Eat Drink Man Woman (1994),758
662,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",758
1541,"Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)",758
1536,"Neon Bible, The (1995)",758
429,"Thieves (Voleurs, Les) (1996)",758
1412,Raw Deal (1948),758
1358,Nightwatch (1997),758
1535,All Things Fair (1996),758
1520,"Cérémonie, La (1995)",758
1571,Some Mother's Son (1996),758
220,Gone with the Wind (1939),759
936,Mr. Smith Goes to Washington (1939),759
283,Miracle on 34th Street (1994),759
66,To Kill a Mockingbird (1962),759
241,"Maltese Falcon, The (1941)",759
537,"Adventures of Robin Hood, The (1938)",759
1151,"Candidate, The (1972)",759
442,Father of the Bride (1950),759
318,Little Women (1994),759
1090,"Ghost and Mrs. Muir, The (1947)",759
133,"Postino, Il (1994)",760
357,Star Wars (1977),760
473,"Madness of King George, The (1994)",760
23,Twister (1996),760
403,Independence Day (ID4) (1996),760
103,Willy Wonka and the Chocolate Factory (1971),760
52,Return of the Jedi (1983),760
89,Sense and Sensibility (1995),760
284,Bob Roberts (1992),760
25,Broken Arrow (1996),760
693,Much Ado About Nothing (1993),761
856,Cinema Paradiso (1988),761
729,His Girl Friday (1940),761
460,My Left Foot (1989),761
276,Strictly Ballroom (1992),761
1187,"Substance of Fire, The (1996)",761
1125,"Perfect Candidate, A (1996)",761
1145,"Ice Storm, The (1997)",761
508,Raise the Red Lantern (1991),761
1460,To Be or Not to Be (1942),761
969,Ulee's Gold (1997),762
671,FairyTale: A True Story (1997),762
538,Lawrence of Arabia (1962),762
58,"Boot, Das (1981)",762
592,Local Hero (1983),762
754,"Killing Fields, The (1984)",762
300,Lost Horizon (1937),762
400,Michael Collins (1996),762
281,Twelfth Night (1996),762
951,Penny Serenade (1941),762
1135,Maya Lin: A Strong Clear Vision (1994),763
283,Miracle on 34th Street (1994),763
544,Cinderella (1950),763
996,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)",763
1379,"Contempt (Mépris, Le) (1963)",763
1549,"Wooden Man's Bride, The (Wu Kui) (1994)",763
1362,"Story of Xinghua, The (1993)",763
1366,Hotel de Love (1996),763
398,"Line King: Al Hirschfeld, The (1996)",763
1479,City of Industry (1997),763
623,Sling Blade (1996),764
512,Secrets & Lies (1996),764
541,"Third Man, The (1949)",764
753,"Man Who Would Be King, The (1975)",764
505,"Wild Bunch, The (1969)",764
562,Microcosmos: Le peuple de l'herbe (1996),764
535,"Thin Blue Line, The (1988)",764
697,Ran (1985),764
702,Diva (1981),764
882,Walkabout (1971),764
612,Wallace & Gromit: The Best of Aardman Animation (1996),765
638,Manon of the Spring (Manon des sources) (1986),765
793,Free Willy 3: The Rescue (1997),765
859,Picnic (1955),765
1155,Burnt By the Sun (1994),765
772,Until the End of the World (Bis ans Ende der Welt) (1991),765
1051,"Women, The (1939)",765
766,"Band Wagon, The (1953)",765
1478,"Ciao, Professore! (1993)",765
304,Foreign Correspondent (1940),765
38,Crumb (1994),766
595,Breaking the Waves (1996),766
243,Ulee's Gold (1997),766
500,Smoke (1995),766
611,Sunset Blvd. (1950),766
541,"Third Man, The (1949)",766
592,Local Hero (1983),766
599,Manhattan (1979),766
333,Shine (1996),766
586,Bullets Over Broadway (1994),766
473,"Madness of King George, The (1994)",767
512,Secrets & Lies (1996),767
16,"Age of Innocence, The (1993)",767
326,Dial M for Murder (1954),767
592,Local Hero (1983),767
587,"Sex, Lies, and Videotape (1989)",767
498,Shadowlands (1993),767
508,Raise the Red Lantern (1991),767
1180,Nobody's Fool (1994),767
45,Beautiful Thing (1996),767
59,Angels and Insects (1995),768
503,Sleeper (1973),768
969,Ulee's Gold (1997),768
541,"Third Man, The (1949)",768
400,Michael Collins (1996),768
588,Georgia (1995),768
1126,Night Falls on Manhattan (1997),768
1559,A Chef in Love (1996),768
1622,Deceiver (1997),768
1579,Entertaining Angels: The Dorothy Day Story (1996),768
169,Three Colors: White (1994),769
723,"Thin Man, The (1934)",769
874,Wyatt Earp (1994),769
1127,"Tin Drum, The (Blechtrommel, Die) (1979)",769
1241,Meet John Doe (1941),769
780,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",769
1115,"Old Man and the Sea, The (1958)",769
1385,Kim (1950),769
1072,Top Hat (1935),769
1487,Romper Stomper (1992),769
1190,Flipper (1996),770
1095,"Apple Dumpling Gang, The (1975)",770
412,Andre (1994),770
1530,"Simple Twist of Fate, A (1994)",770
1403,"Run of the Country, The (1995)",770
1228,"Getaway, The (1994)",770
1213,Herbie Rides Again (1974),770
1594,Getting Even with Dad (1994),770
1485,Mad Dog Time (1996),770
1579,Entertaining Angels: The Dorothy Day Story (1996),770
147,GoldenEye (1995),771
589,Bad Boys (1995),771
208,"Crow, The (1994)",771
22,Die Hard (1988),771
504,Under Siege (1992),771
305,"Fifth Element, The (1997)",771
114,True Lies (1994),771
476,Clear and Present Danger (1994),771
219,Cliffhanger (1993),771
1077,Vegas Vacation (1997),771
229,Seven (Se7en) (1995),772
408,Braveheart (1995),772
231,Jurassic Park (1993),772
161,"Empire Strikes Back, The (1980)",772
347,Indiana Jones and the Last Crusade (1989),772
253,Star Trek VI: The Undiscovered Country (1991),772
6,"Hunt for Red October, The (1990)",772
114,True Lies (1994),772
82,Batman (1989),772
368,Die Hard: With a Vengeance (1995),772
917,Theodore Rex (1995),773
861,"Frighteners, The (1996)",773
301,Lawnmower Man 2: Beyond Cyberspace (1996),773
37,Speechless (1994),773
1434,Two Bits (1995),773
961,Now and Then (1995),773
742,"Relic, The (1997)",773
1295,Tom and Huck (1995),773
1118,Gold Diggers: The Secret of Bear Mountain (1995),773
1642,"Scarlet Letter, The (1926)",773
693,Much Ado About Nothing (1993),774
277,"Wrong Trousers, The (1993)",774
380,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",774
58,"Boot, Das (1981)",774
982,"Treasure of the Sierra Madre, The (1948)",774
753,"Man Who Would Be King, The (1975)",774
989,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",774
1378,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",774
1334,Before the Rain (Pred dozhdot) (1994),774
1317,Strawberry and Chocolate (Fresa y chocolate) (1993),774
24,Toy Story (1995),775
390,Quiz Show (1994),775
191,Forrest Gump (1994),775
309,"Lion King, The (1994)",775
547,Searching for Bobby Fischer (1993),775
26,Aladdin (1992),775
52,Return of the Jedi (1983),775
32,"Right Stuff, The (1983)",775
244,Field of Dreams (1989),775
657,Gandhi (1982),775
547,Searching for Bobby Fischer (1993),776
22,Die Hard (1988),776
367,Monty Python and the Holy Grail (1974),776
161,"Empire Strikes Back, The (1980)",776
101,Raiders of the Lost Ark (1981),776
307,"Blues Brothers, The (1980)",776
622,Butch Cassidy and the Sundance Kid (1969),776
78,North by Northwest (1959),776
629,Glory (1989),776
207,Real Genius (1985),776
303,"Return of the Pink Panther, The (1974)",777
277,"Wrong Trousers, The (1993)",777
195,Pink Floyd - The Wall (1982),777
234,Kicking and Screaming (1995),777
383,Mallrats (1995),777
285,Dazed and Confused (1993),777
1258,Cabin Boy (1994),777
992,Amateur (1994),777
441,Purple Noon (1960),777
1407,In the Realm of the Senses (Ai no corrida) (1976),777
1007,"Fog, The (1980)",778
477,"Prophecy, The (1995)",778
670,Don Juan DeMarco (1995),778
1060,"Month by the Lake, A (1995)",778
1509,Grateful Dead (1995),778
1004,Sliver (1993),778
1179,When a Man Loves a Woman (1994),778
1242,"Very Natural Thing, A (1974)",778
1291,"Walk in the Sun, A (1945)",778
1330,Jason's Lyric (1994),778
529,"Nightmare Before Christmas, The (1993)",779
936,Mr. Smith Goes to Washington (1939),779
66,To Kill a Mockingbird (1962),779
212,Angels in the Outfield (1994),779
1269,Fluke (1995),779
237,"Addiction, The (1995)",779
1119,Girl 6 (1996),779
1195,Bad Taste (1987),779
386,Killing Zoe (1994),779
711,Poison Ivy II (1995),779
47,Get Shorty (1995),780
385,Bedknobs and Broomsticks (1971),780
73,Grosse Pointe Blank (1997),780
764,City Slickers II: The Legend of Curly's Gold (1994),780
835,"Three Caballeros, The (1945)",780
670,Don Juan DeMarco (1995),780
1434,Two Bits (1995),780
1067,"Associate, The (1996)",780
1082,Out to Sea (1997),780
1417,"Visitors, The (Visiteurs, Les) (1993)",780
432,Mighty Aphrodite (1995),781
665,Cold Comfort Farm (1995),781
873,Lone Star (1996),781
148,Big Night (1996),781
595,Breaking the Waves (1996),781
77,Jerry Maguire (1996),781
17,Sabrina (1995),781
512,Secrets & Lies (1996),781
365,Beautiful Girls (1996),781
676,2 Days in the Valley (1996),781
148,Big Night (1996),782
110,My Fair Lady (1964),782
58,"Boot, Das (1981)",782
750,"Big Sleep, The (1946)",782
702,Diva (1981),782
1287,"Innocents, The (1961)",782
1458,New York Cop (1996),782
988,Delta of Venus (1994),782
1242,"Very Natural Thing, A (1974)",782
1291,"Walk in the Sun, A (1945)",782
94,Taxi Driver (1976),783
499,True Romance (1993),783
730,Raging Bull (1980),783
623,Sling Blade (1996),783
137,Bonnie and Clyde (1967),783
888,"Deer Hunter, The (1978)",783
1097,Once Upon a Time in the West (1969),783
1609,Underworld (1997),783
1245,Fearless (1993),783
1550,"Beans of Egypt, Maine, The (1994)",783
229,Seven (Se7en) (1995),784
351,Reservoir Dogs (1992),784
356,GoodFellas (1990),784
359,"Godfather: Part II, The (1974)",784
29,Jaws (1975),784
446,Breakdown (1997),784
862,Sleepers (1996),784
676,2 Days in the Valley (1996),784
644,Private Parts (1997),784
1219,Hard Eight (1996),784
130,Good Will Hunting (1997),785
681,Midnight in the Garden of Good and Evil (1997),785
325,Apt Pupil (1998),785
835,"Three Caballeros, The (1945)",785
397,Great Expectations (1998),785
1124,"Newton Boys, The (1998)",785
1282,Stripes (1981),785
1447,Larger Than Life (1996),785
1605,King of New York (1990),785
1677,Mamma Roma (1962),785
839,"Replacement Killers, The (1998)",786
700,"Life Less Ordinary, A (1997)",786
1257,Mortal Kombat: Annihilation (1997),786
