movieId,movie_idx,title,release_date,imdb_url
677,1475,Fire on the Mountain (1996),24-Jan-1997,http://us.imdb.com/M/title-exact?Fire%20on%20the%20Mountain%20(1996)
678,274,Volcano (1997),25-Apr-1997,http://us.imdb.com/M/title-exact?Volcano%20%281997%29
679,54,Conan the Barbarian (1981),01-Jan-1981,http://us.imdb.com/M/title-exact?Conan+the+Barbarian+(1981)
680,391,Kull the Conqueror (1997),29-Aug-1997,http://us.imdb.com/M/title-exact?Kull+the+Conqueror+(1997)
681,1103,Wishmaster (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Wishmaster+(1997)
682,594,I Know What You Did Last Summer (1997),17-Oct-1997,http://us.imdb.com/M/title-exact?I+Know+What+You+Did+Last+Summer+(1997)
683,578,Rocket Man (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Rocket+Man+(1997)
684,801,In the Line of Fire (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?In%20the%20Line%20of%20Fire%20(1993)
685,97,Executive Decision (1996),09-Mar-1996,http://us.imdb.com/M/title-exact?Executive%20Decision%20(1996)
686,470,"Perfect World, A (1993)",01-Jan-1993,"http://us.imdb.com/M/title-exact?Perfect%20World,%20A%20(1993)"
687,731,McHale's Navy (1997),18-Apr-1997,http://us.imdb.com/M/title-exact?McHale's%20Navy%20(1997)
688,187,Leave It to Beaver (1997),22-Aug-1997,http://us.imdb.com/M/title-exact?Leave+It+To+Beaver+(1997)
689,890,"Jackal, The (1997)",01-Jan-1997,http://us.imdb.com/M/title-exact?Jackal%2C+The+(1997)
690,72,Seven Years in Tibet (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Seven+Years+in+Tibet+(1997)
691,1000,Dark City (1998),09-Jan-1998,http://us.imdb.com/M/title-exact?imdb-title-118929
692,438,"American President, The (1995)",01-Jan-1995,"http://us.imdb.com/M/title-exact?American%20President,%20The%20(1995)"
693,646,Casino (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Casino%20(1995)
694,1063,Persuasion (1995),25-Sep-1995,http://us.imdb.com/Title?Persuasion+(1995/I)
695,234,Kicking and Screaming (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Kicking%20and%20Screaming%20(1995)
696,490,City Hall (1996),16-Feb-1996,http://us.imdb.com/M/title-exact?City%20Hall%20(1996)
697,797,"Basketball Diaries, The (1995)",01-Jan-1995,"http://us.imdb.com/M/title-exact?Basketball%20Diaries,%20The%20(1995)"
698,1169,"Browning Version, The (1994)",01-Jan-1994,"http://us.imdb.com/M/title-exact?Browning%20Version,%20The%20(1994)"
699,318,Little Women (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Little%20Women%20(1994)
700,968,Miami Rhapsody (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Miami%20Rhapsody%20(1995)
701,1313,"Wonderful, Horrible Life of Leni Riefenstahl, The (1993)",01-Jan-1993,"http://us.imdb.com/M/title-exact?Macht%20der%20Bilder:%20Leni%20Riefenstahl,%20Die%20(1993)"
702,913,Barcelona (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Barcelona%20(1994)
703,606,Widows' Peak (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Widows'%20Peak%20(1994)
704,812,"House of the Spirits, The (1993)",01-Jan-1993,"http://us.imdb.com/M/title-exact?House%20of%20the%20Spirits,%20The%20(1993)"
705,238,Singin' in the Rain (1952),01-Jan-1952,http://us.imdb.com/M/title-exact?Singin'%20in%20the%20Rain%20(1952)
706,1314,Bad Moon (1996),01-Nov-1996,http://us.imdb.com/M/title-exact?Bad%20Moon%20(1996)
707,449,Enchanted April (1991),01-Jan-1991,http://us.imdb.com/M/title-exact?Enchanted%20April%20(1991)
708,587,"Sex, Lies, and Videotape (1989)",01-Jan-1989,"http://us.imdb.com/M/title-exact?sex,%20lies,%20and%20videotape%20(1989)"
709,276,Strictly Ballroom (1992),01-Jan-1992,http://us.imdb.com/M/title-exact?Strictly%20Ballroom%20(1992)
710,794,Better Off Dead... (1985),01-Jan-1985,http://us.imdb.com/Title?Better+Off+Dead...+(1985)
711,1187,"Substance of Fire, The (1996)",06-Dec-1996,"http://us.imdb.com/M/title-exact?Substance%20of%20Fire,%20The%20(1996)"
712,362,Tin Men (1987),01-Jan-1987,http://us.imdb.com/M/title-exact?Tin%20Men%20(1987)
713,1114,Othello (1995),18-Dec-1995,http://us.imdb.com/M/title-exact?Othello%20(1995)
714,747,Carrington (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Carrington%20(1995)
715,323,To Die For (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?To%20Die%20For%20(1995)
716,316,Home for the Holidays (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Home%20for%20the%20Holidays%20(1995)
717,416,"Juror, The (1996)",01-Jan-1996,"http://us.imdb.com/M/title-exact?Juror,%20The%20(1996)"
718,712,In the Bleak Midwinter (1995),23-Feb-1996,http://us.imdb.com/M/title-exact?In%20the%20Bleak%20Midwinter%20(1995)
719,163,Canadian Bacon (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Canadian%20Bacon%20(1994)
720,375,First Knight (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?First%20Knight%20(1995)
721,383,Mallrats (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Mallrats%20(1995)
722,1019,Nine Months (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Nine%20Months%20(1995)
723,667,Boys on the Side (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Boys%20on%20the%20Side%20(1995)
724,257,Circle of Friends (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Circle%20of%20Friends%20(1995)
725,548,Exit to Eden (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Exit%20to%20Eden%20(1994)
726,1269,Fluke (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Fluke%20(1995)
727,931,Immortal Beloved (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Immortal%20Beloved%20(1994)
728,889,Junior (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Junior%20(1994)
729,472,Nell (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Nell%20(1994)
730,1354,"Queen Margot (Reine Margot, La) (1994)",01-Jan-1996,"http://us.imdb.com/Title?Reine+Margot,+La+(1994)"
731,308,"Corrina, Corrina (1994)",01-Jan-1994,"http://us.imdb.com/M/title-exact?Corrina,%20Corrina%20(1994)"
732,366,Dave (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Dave%20(1993)
733,1066,Go Fish (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Go%20Fish%20(1994)
734,1048,Made in America (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Made%20in%20America%20(1993)
735,1016,Philadelphia (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Philadelphia%20(1993)
736,498,Shadowlands (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Shadowlands%20(1993)
737,580,Sirens (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Sirens%20(1994)
738,749,Threesome (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Threesome%20(1994)
739,435,Pretty Woman (1990),01-Jan-1990,http://us.imdb.com/M/title-exact?Pretty%20Woman%20(1990)
740,407,Jane Eyre (1996),05-Apr-1996,http://us.imdb.com/M/title-exact?Jane%20Eyre%20(1996)
741,392,"Last Supper, The (1995)",05-Apr-1996,"http://us.imdb.com/M/title-exact?Last%20Supper,%20The%20(1995)"
742,364,Ransom (1996),08-Nov-1996,http://us.imdb.com/M/title-exact?Ransom%20(1996)
743,768,"Crow: City of Angels, The (1996)",30-Aug-1996,http://us.imdb.com/M/title-exact?Crow%3A%20City%20of%20Angels%2C%20The%20%281996%29
744,400,Michael Collins (1996),11-Oct-1996,http://us.imdb.com/M/title-exact?Michael%20Collins%20(1996)
745,760,"Ruling Class, The (1972)",01-Jan-1972,"http://us.imdb.com/M/title-exact?Ruling%20Class,%20The%20(1972)"
746,207,Real Genius (1985),01-Jan-1985,http://us.imdb.com/M/title-exact?Real%20Genius%20(1985)
747,590,Benny & Joon (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Benny%20&%20Joon%20(1993)
748,175,"Saint, The (1997)",14-Mar-1997,http://us.imdb.com/M/title-exact?Saint%2C%20The%20(1997)
749,245,"MatchMaker, The (1997)",01-Jan-1997,http://us.imdb.com/M/title-exact?Matchmaker%2C+The+(1997)
750,115,Amistad (1997),18-Dec-1997,http://us.imdb.com/M/title-exact?imdb-title-118607
751,261,Tomorrow Never Dies (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?imdb-title-120347
752,839,"Replacement Killers, The (1998)",06-Feb-1998,http://us.imdb.com/M/title-exact?Replacement+Killers%2C+The+(1998)
753,1155,Burnt By the Sun (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Utomlyonnye%20Solntsem%20(1994)
754,755,Red Corner (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Red+Corner+(1997)
755,159,Jumanji (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Jumanji%20(1995)
756,131,Father of the Bride Part II (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Father%20of%20the%20Bride%20Part%20II%20(1995)
757,1411,Across the Sea of Time (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Across%20The%20Sea%20of%20Time%20(1995)
758,301,Lawnmower Man 2: Beyond Cyberspace (1996),01-Jan-1996,http://us.imdb.com/M/title-exact?Lawnmower%20Man%202:%20Beyond%20Cyberspace%20(1996)
759,1183,Fair Game (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Fair%20Game%20(1995)
760,771,Screamers (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Screamers%20(1995)
761,532,Nick of Time (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Nick%20of%20Time%20(1995)
762,365,Beautiful Girls (1996),09-Feb-1996,http://us.imdb.com/M/title-exact?Beautiful%20Girls%20(1996)
763,614,Happy Gilmore (1996),16-Feb-1996,http://us.imdb.com/M/title-exact?Happy%20Gilmore%20(1996)
764,675,If Lucy Fell (1996),08-Mar-1996,http://us.imdb.com/M/title-exact?If%20Lucy%20Fell%20(1996)
765,833,Boomerang (1992),01-Jan-1992,http://us.imdb.com/M/title-exact?Boomerang%20(1992)
766,786,Man of the Year (1995),01-Mar-1996,http://us.imdb.com/M/title-exact?Man%20of%20the%20Year%20(1995)
767,237,"Addiction, The (1995)",01-Jan-1995,"http://us.imdb.com/M/title-exact?Addiction,%20The%20(1995)"
768,27,Casper (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Casper%20(1995)
769,832,Congo (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Congo%20(1995)
770,349,Devil in a Blue Dress (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Devil%20in%20a%20Blue%20Dress%20(1995)
771,757,Johnny Mnemonic (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Johnny%20Mnemonic%20(1995)
772,732,Kids (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Kids%20(1995)
773,728,Mute Witness (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Mute%20Witness%20(1994)
774,477,"Prophecy, The (1995)",01-Jan-1995,"http://us.imdb.com/M/title-exact?Prophecy,%20The%20(1995)"
775,853,Something to Talk About (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Something%20to%20Talk%20About%20(1995)
776,1203,Three Wishes (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Three%20Wishes%20(1995)
777,967,Castle Freak (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Castle%20Freak%20(1995)
778,670,Don Juan DeMarco (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Don%20Juan%20DeMarco%20and%20the%20Centerfold%20(1995)
779,621,Drop Zone (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Drop%20Zone%20(1994)
780,468,Dumb & Dumber (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Dumb%20&%20Dumber%20(1994)
781,310,French Kiss (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?French%20Kiss%20(1995)
782,1088,Little Odessa (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Little%20Odessa%20(1994)
783,1112,Milk Money (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Milk%20Money%20(1994)
784,1218,Beyond Bedlam (1993),01-Jan-1993,http://us.imdb.com/Title?Beyond+Bedlam+(1993)
785,15,Only You (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Only%20You%20(1994)
786,827,"Perez Family, The (1995)",01-Jan-1995,"http://us.imdb.com/M/title-exact?Perez%20Family,%20The%20(1995)"
787,132,Roommates (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Roommates%20(1995)
788,1080,Relative Fear (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Relative%20Fear%20(1994)
789,109,Swimming with Sharks (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Swimming%20with%20Sharks%20(1995)
790,193,Tommy Boy (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Tommy%20Boy%20(1995)
791,894,"Baby-Sitters Club, The (1995)",01-Jan-1995,"http://us.imdb.com/M/title-exact?Baby-Sitters%20Club,%20The%20(1995)"
792,586,Bullets Over Broadway (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Bullets%20Over%20Broadway%20(1994)
793,785,Crooklyn (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Crooklyn%20(1994)
794,143,It Could Happen to You (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?It%20Could%20Happen%20to%20You%20(1994)
795,1109,Richie Rich (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Richie%20Rich%20(1994)
796,37,Speechless (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Speechless%20(1994)
797,837,Timecop (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Timecop%20(1994)
798,1363,Bad Company (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Bad%20Company%20(1995)
799,1542,Boys Life (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Boys%20Life%20(1995)
800,1223,In the Mouth of Madness (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?In%20the%20Mouth%20of%20Madness%20(1995)
801,1021,"Air Up There, The (1994)",01-Jan-1994,"http://us.imdb.com/M/title-exact?Air%20Up%20There,%20The%20(1994)"
802,926,Hard Target (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Hard%20Target%20(1993)
803,1290,Heaven & Earth (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Heaven%20&%20Earth%20(1993)
804,1336,Jimmy Hollywood (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Jimmy%20Hollywood%20(1994)
805,981,Manhattan Murder Mystery (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Manhattan%20Murder%20Mystery%20(1993)
806,494,Menace II Society (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Menace%20II%20Society%20(1993)
807,659,Poetic Justice (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Poetic%20Justice%20(1993)
808,743,"Program, The (1993)",01-Jan-1993,"http://us.imdb.com/M/title-exact?Program,%20The%20(1993)"
809,425,Rising Sun (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Rising%20Sun%20(1993)
810,829,"Shadow, The (1994)",01-Jan-1994,"http://us.imdb.com/M/title-exact?Shadow,%20The%20(1994)"
811,980,Thirty-Two Short Films About Glenn Gould (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Thirty-Two%20Short%20Films%20About%20Glenn%20Gould%20(1993)
812,412,Andre (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Andre%20(1994)
813,222,"Celluloid Closet, The (1995)",15-Mar-1996,"http://us.imdb.com/M/title-exact?Celluloid%20Closet,%20The%20(1995)"
814,1150,"Great Day in Harlem, A (1994)",01-Jan-1994,"http://us.imdb.com/M/title-exact?Great%20Day%20in%20Harlem,%20A%20(1994)"
815,124,One Fine Day (1996),30-Nov-1996,http://us.imdb.com/M/title-exact?One%20Fine%20Day%20(1996)
816,885,Candyman: Farewell to the Flesh (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Candyman:%20Farewell%20to%20the%20Flesh%20(1995)
817,1367,Frisk (1995),29-Mar-1996,http://us.imdb.com/M/title-exact?Frisk%20(1995)
818,1119,Girl 6 (1996),22-Mar-1996,http://us.imdb.com/M/title-exact?Girl%206%20(1996)
819,904,Eddie (1996),31-May-1996,http://us.imdb.com/M/title-exact?Eddie%20(1996)
820,464,Space Jam (1996),15-Nov-1996,http://us.imdb.com/M/title-exact?Space%20Jam%20(1996)
821,716,Mrs. Winterbourne (1996),19-Apr-1996,http://us.imdb.com/M/title-exact?Mrs.%20Winterbourne%20(1996)
822,1250,Faces (1968),01-Jan-1968,http://us.imdb.com/M/title-exact?Faces%20(1968)
823,306,Mulholland Falls (1996),26-Apr-1996,http://us.imdb.com/M/title-exact?Mulholland%20Falls%20(1996)
824,388,"Great White Hype, The (1996)",03-May-1996,"http://us.imdb.com/M/title-exact?Great%20White%20Hype,%20The%20(1996)"
825,1036,"Arrival, The (1996)",31-May-1996,"http://us.imdb.com/M/title-exact?Arrival,%20The%20(1996)"
826,704,"Phantom, The (1996)",07-Jun-1996,"http://us.imdb.com/M/title-exact?Phantom,%20The%20(1996)"
827,872,Daylight (1996),06-Dec-1996,http://us.imdb.com/M/title-exact?Daylight%20(1996)
828,932,Alaska (1996),21-Aug-1996,http://us.imdb.com/M/title-exact?Alaska%20(1996)
829,246,Fled (1996),19-Jul-1996,http://us.imdb.com/M/title-exact?Fled%20(1996)
830,1033,Power 98 (1995),17-May-1996,http://us.imdb.com/M/title-exact?Power%2098%20(1995)
831,523,Escape from L.A. (1996),09-Aug-1996,http://us.imdb.com/M/title-exact?Escape%20from%20L.A.%20(1996)
832,107,Bogus (1996),06-Sep-1996,http://us.imdb.com/M/title-exact?Bogus%20(1996)
833,1018,Bulletproof (1996),06-Sep-1996,http://us.imdb.com/M/title-exact?Bulletproof%20(1996)
834,1197,Halloween: The Curse of Michael Myers (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Halloween:%20The%20Curse%20of%20Michael%20Myers%20(1995)
835,625,"Gay Divorcee, The (1934)",01-Jan-1934,http://us.imdb.com/M/title-exact?Gay%20Divorcee%2C%20The%20%281934%29
836,129,Ninotchka (1939),01-Jan-1939,http://us.imdb.com/M/title-exact?Ninotchka%20(1939)
837,1241,Meet John Doe (1941),01-Jan-1941,http://us.imdb.com/M/title-exact?Meet%20John%20Doe%20(1941)
838,912,In the Line of Duty 2 (1987),30-Aug-1996,http://us.imdb.com/M/title-exact?In%20the%20Line%20of%20Duty%202%20(1987)
839,868,Loch Ness (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Loch%20Ness%20(1995)
840,769,Last Man Standing (1996),20-Sep-1996,http://us.imdb.com/M/title-exact?Last%20Man%20Standing%20(1996/I)
841,911,"Glimmer Man, The (1996)",04-Oct-1996,"http://us.imdb.com/M/title-exact?Glimmer%20Man,%20The%20(1996)"
842,202,Pollyanna (1960),01-Jan-1960,http://us.imdb.com/M/title-exact?Pollyanna%20(1960)
843,875,"Shaggy Dog, The (1959)",01-Jan-1959,"http://us.imdb.com/M/title-exact?Shaggy%20Dog,%20The%20(1959)"
844,876,Freeway (1996),23-Aug-1996,http://us.imdb.com/M/title-exact?Freeway%20(1996)
845,302,That Thing You Do! (1996),28-Sep-1996,http://us.imdb.com/M/title-exact?That%20Thing%20You%20Do!%20(1996)
846,762,To Gillian on Her 37th Birthday (1996),18-Oct-1996,http://us.imdb.com/M/title-exact?To%20Gillian%20on%20Her%2037th%20Birthday%20(1996)
847,597,Looking for Richard (1996),11-Oct-1996,http://us.imdb.com/M/title-exact?Looking%20for%20Richard%20(1996)
848,708,"Murder, My Sweet (1944)",01-Jan-1944,"http://us.imdb.com/M/title-exact?Murder,%20My%20Sweet%20(1944)"
849,369,Days of Thunder (1990),01-Jan-1990,http://us.imdb.com/M/title-exact?Days%20of%20Thunder%20(1990)
850,1125,"Perfect Candidate, A (1996)",27-Sep-1996,"http://us.imdb.com/M/title-exact?Perfect%20Candidate,%20A%20(1996)"
851,1513,Two or Three Things I Know About Her (1966),01-Jan-1966,http://us.imdb.com/M/title-exact?Deux%20ou%20trois%20choses%20que%20je%20sais%20d'elle%20(1966)
852,1388,"Bloody Child, The (1996)",26-Oct-1996,http://us.imdb.com/M/title-exact?Bloody%20Child%2C%20The%20%281996%29
853,806,Braindead (1992),01-Jan-1992,http://us.imdb.com/M/title-exact?Braindead%20(1992)
854,1195,Bad Taste (1987),01-Jan-1987,http://us.imdb.com/M/title-exact?Bad%20Taste%20(1987)
855,702,Diva (1981),01-Jan-1981,http://us.imdb.com/M/title-exact?Diva%20(1981)
856,1056,Night on Earth (1991),01-Jan-1991,http://us.imdb.com/M/title-exact?Night%20on%20Earth%20(1991)
857,1249,Paris Was a Woman (1995),08-Nov-1996,http://us.imdb.com/M/title-exact?Paris%20Was%20a%20Woman%20(1995)
858,545,Amityville: Dollhouse (1996),01-Jan-1996,http://us.imdb.com/M/title-exact?Amityville:%20Dollhouse%20(1996)
859,892,April Fool's Day (1986),01-Jan-1986,http://us.imdb.com/M/title-exact?April%20Fool's%20Day%20(1986)
860,558,"Believers, The (1987)",01-Jan-1987,"http://us.imdb.com/M/title-exact?Believers,%20The%20(1987)"
861,1209,Nosferatu a Venezia (1986),01-Jan-1986,http://us.imdb.com/M/title-exact?Nosferatu%20a%20Venezia%20(1986)
862,1251,Jingle All the Way (1996),22-Nov-1996,http://us.imdb.com/M/title-exact?Jingle%20All%20the%20Way%20(1996)
863,780,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",08-Nov-1996,"http://us.imdb.com/M/title-exact?Giardino%20dei%20Finzi-Contini,%20Il%20(1970)"
864,409,My Fellow Americans (1996),20-Dec-1996,http://us.imdb.com/M/title-exact?My%20Fellow%20Americans%20(1996)
865,1145,"Ice Storm, The (1997)",01-Jan-1997,http://us.imdb.com/M/title-exact?Ice+Storm%2C+The+(1997)
866,445,Michael (1996),25-Dec-1996,http://us.imdb.com/M/title-exact?Michael%20(1996)
867,943,"Whole Wide World, The (1996)",25-Dec-1996,"http://us.imdb.com/M/title-exact?Whole%20Wide%20World,%20The%20(1996)"
868,636,Hearts and Minds (1996),10-Jan-1997,http://us.imdb.com/M/title-exact?Hearts%20and%20Minds%20(1996)
869,372,Fools Rush In (1997),14-Feb-1997,http://us.imdb.com/M/title-exact?Fools%20Rush%20In%20(1997)
870,461,Touch (1997),14-Feb-1997,http://us.imdb.com/M/title-exact?Touch%20(1997)
871,1077,Vegas Vacation (1997),14-Feb-1997,http://us.imdb.com/M/title-exact?Vegas%20Vacation%20(1997)
872,223,Love Jones (1997),14-Mar-1997,http://us.imdb.com/M/title-exact?Love%20Jones%20(1997)
873,376,Picture Perfect (1997),01-Aug-1997,http://us.imdb.com/M/title-exact?Picture+Perfect+(1997)
874,736,Career Girls (1997),08-Aug-1997,http://us.imdb.com/M/title-exact?Career+Girls+(1997)
875,570,She's So Lovely (1997),22-Aug-1997,http://us.imdb.com/M/title-exact?She%27s+So+Lovely+(1997)
876,944,Money Talks (1997),22-Aug-1997,http://us.imdb.com/M/title-exact?Money+Talks+(1997)
877,484,Excess Baggage (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Excess+Baggage+(1997)
878,995,That Darn Cat! (1997),14-Feb-1997,http://us.imdb.com/M/title-exact?That%20Darn%20Cat%20(1997)
879,268,"Peacemaker, The (1997)",01-Jan-1997,http://us.imdb.com/M/title-exact?Peacemaker%2C+The+(1997)
880,851,Soul Food (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Soul+Food+(1997)
881,1229,Money Talks (1997),22-Aug-1997,http://us.imdb.com/M/title-exact?Money+Talks+(1997)
882,824,Washington Square (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Washington+Square+(1997)
883,838,Telling Lies in America (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Telling+Lies+in+America+(1997)
884,999,Year of the Horse (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Year+of+the+Horse+(1997)
885,1261,Phantoms (1998),01-Jan-1998,http://us.imdb.com/M/title-exact?Phantoms+(1998)
886,700,"Life Less Ordinary, A (1997)",01-Jan-1997,"http://us.imdb.com/M/title-exact?Life+Less+Ordinary,+A+(1997)"
887,950,Eve's Bayou (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Eve's+Bayou+(1997)
888,1192,One Night Stand (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?One+Night+Stand+(1997)
889,1200,"Tango Lesson, The (1997)",01-Jan-1997,"http://us.imdb.com/M/title-exact?Tango+Lesson,+The+(1997)"
890,1257,Mortal Kombat: Annihilation (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Mortal+Kombat%3A+Annihilation+(1997)
891,1377,Bent (1997),18-Dec-1997,http://us.imdb.com/M/title-exact?imdb-title-118698
892,335,Flubber (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?imdb-title-119137
893,1202,For Richer or Poorer (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?imdb-title-119142
894,985,Home Alone 3 (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?imdb-title-119303
895,881,Scream 2 (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?imdb-title-120082
896,1120,"Sweet Hereafter, The (1997)",01-Jan-1997,http://us.imdb.com/M/title-exact?Sweet+Hereafter%2C+The+(1997)
897,1595,Time Tracers (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?imdb-title-128755
898,666,"Postman, The (1997)",01-Jan-1997,http://us.imdb.com/M/title-exact?imdb-title-119925
899,1473,"Winter Guest, The (1997)",01-Jan-1997,http://us.imdb.com/M/title-exact?imdb-title-120521
900,395,Kundun (1997),25-Dec-1997,http://us.imdb.com/M/title-exact?imdb-title-119485
901,422,Mr. Magoo (1997),25-Dec-1997,http://us.imdb.com/M/title-exact?imdb-title-119718
902,1098,"Big Lebowski, The (1998)",26-Dec-1997,http://us.imdb.com/M/title-exact?imdb-title-118715
903,255,Afterglow (1997),26-Dec-1997,http://us.imdb.com/M/title-exact?imdb-title-118566
904,680,Ma vie en rose (My Life in Pink) (1997),26-Dec-1997,http://us.imdb.com/M/title-exact?imdb-title-119590
905,397,Great Expectations (1998),01-Jan-1998,http://us.imdb.com/M/title-exact?imdb-title-119223
906,744,Oscar & Lucinda (1997),31-Dec-1997,http://us.imdb.com/M/title-exact?imdb-title-119843
907,1208,Vermin (1998),01-Jan-1997,http://us.imdb.com/M/title-exact?imdb-title-120881
908,641,Half Baked (1998),16-Jan-1998,http://us.imdb.com/M/title-exact?imdb-title-120693
909,1398,Dangerous Beauty (1998),23-Jan-1998,http://us.imdb.com/M/title-exact?imdb-title-118892
910,1129,Nil By Mouth (1997),06-Feb-1998,http://us.imdb.com/Title?Nil+By+Mouth+(1997)
911,1615,Twilight (1998),30-Jan-1998,http://us.imdb.com/M/title-exact?imdb-title-119594
912,1384,U.S. Marshalls (1998),10-Mar-1998,http://us.imdb.com/Title?U.S.+Marshals+(1998)
913,1050,Love and Death on Long Island (1997),10-Mar-1998,http://us.imdb.com/Title?Love+and+Death+on+Long+Island+(1997)
914,1315,Wild Things (1998),14-Mar-1998,http://us.imdb.com/Title?Wild+Things+(1998)
915,922,Primary Colors (1998),20-Mar-1998,http://us.imdb.com/Title?Primary+Colors+(1998)
